,customer_id,time,amount,became_member_on,gender,age,income
186959,fa30b94ef4014d5c9a34d09b785e0d20,450,16.59,2016-02-11,F,59,70000.0
186961,1c5fc9dd3e144e5e9dab86d0c12b3225,450,25.77,2016-11-29,M,50,96000.0
186962,4c4367386def4953b29bf9248de2d950,450,1.58,2015-09-27,M,25,61000.0
186964,a8b913d815824bdcbd3fad4533fdadbb,450,13.22,2017-08-16,F,28,37000.0
186967,c0f143c62d27482fb7042e7be48bf94d,450,15.86,2016-12-09,M,59,75000.0
186968,598bd781d2a242b6be006823cd161ca8,450,29.57,2017-07-04,F,52,110000.0
186969,d07e73496c17493c96cc03420f518539,450,12.53,2016-06-18,F,30,58000.0
186970,7bc77922ea884ca0a795810918b2e833,450,32.05,2017-05-15,M,56,93000.0
186971,e8246149671c4a248c8666a2d7ad36d1,450,8.11,2017-03-13,,118,
186973,db2f2fd8ecf2449b92149127d3d344f8,450,0.30000000000000004,2017-05-08,M,35,34000.0
186974,1f4d50d43cfe4547b3dd37d318a83b0a,450,24.3,2016-02-10,M,69,95000.0
186976,2c356d1a3dab479aac70311dc9c01c42,450,12.26,2017-09-11,M,61,59000.0
186978,7a56861a370245858596a08b07c43780,450,10.08,2018-06-02,F,58,56000.0
186980,d10277f323d04d989cd9c060cd236f72,450,8.52,2017-09-24,F,29,60000.0
186981,4567e14c0ed14bb6b68405dc523a0424,450,12.58,2017-02-06,F,39,55000.0
186982,e8286cf0c4f04ebe9f4f3d41f7e063bd,450,21.36,2015-08-03,M,72,102000.0
186984,5dcf30e72a5540edbf29df82b6e35d37,450,0.9500000000000001,2016-03-23,,118,
186985,0abc1b42c9bb48398c8b774e1be725bc,450,0.73,2017-08-10,M,31,56000.0
186986,73c456d983484fbb884aa78ac723c36b,450,1.76,2017-10-02,,118,
186987,1f6ad0a8def240b3ad633f83032dedd8,450,5.68,2013-08-01,M,69,73000.0
186989,ae1a36f874a34dd6acaf8e286814a715,450,2.25,2017-12-13,F,28,39000.0
186990,b0d824ac00104503bddefcdf811f8c36,450,1.6,2015-08-31,,118,
186991,f3da1ea477514080b5e34d6b7048e5cf,450,24.68,2016-09-26,F,48,90000.0
186992,66e315fee08a48aa858187a93887b3cc,450,2.94,2015-10-05,M,60,65000.0
186993,dbe4489958bb4e35bcc40fa6e2bc9788,450,16.31,2015-12-15,M,38,61000.0
186996,3b3587f4f23240dcb20b871d7e02de27,450,3.74,2018-04-13,F,48,56000.0
186997,c17fdcb8833f4759bb2854aeb594ff6d,450,1.8,2015-12-09,M,18,58000.0
186998,9f4e4b4ff3f84ab7ab7f7e695a967052,450,0.2,2017-05-05,,118,
186999,e31676437a8343bd816bd93067a08b89,450,17.64,2015-12-22,M,63,58000.0
187000,6573f79f3cbc499baafe7e3093640fc3,450,29.52,2018-05-03,F,59,105000.0
187004,ea25b858e08a4c8c8d8f299797e38374,450,17.04,2015-08-10,F,47,51000.0
187005,dcf78fa986de4d5992c3c05df63bb3ee,450,21.32,2015-03-12,F,55,83000.0
187007,354463459f134bd3874bd62d9b1f3625,450,23.93,2015-08-10,F,58,108000.0
187009,0eae927d54084bd5925a65d801a665cf,450,0.79,2015-11-21,,118,
187011,30b6bdaf06b84019b0ef65c69fa5b478,450,23.5,2016-11-22,F,54,70000.0
187012,aa17c64a79f343c3a8092244f4c7331c,450,1.87,2017-10-18,M,56,49000.0
187013,57a0102ba8be4739b05dd3974c5ee2c6,450,4.75,2017-12-20,M,37,64000.0
187016,14c1ac91fa394e92914df905706b04fb,450,4.58,2017-07-30,M,41,53000.0
187017,29af019fe4d542f4a2ca2e1f98e54eff,450,2.49,2015-08-25,M,28,48000.0
187018,16afd8e1303e4b01a889aadc26651711,450,8.46,2017-01-29,F,25,56000.0
187020,5a8dadc611394cd1af9692424b090824,450,0.44,2017-12-06,,118,
187021,b476230f34634b029c8db93856f1fb22,450,24.93,2016-03-30,F,70,81000.0
187022,d122a4332290450fbecdca2d5e15ee0d,450,4.29,2014-01-18,M,26,62000.0
187023,658338d6ac9742dd9ff8a67675e2b3f6,450,29.33,2017-06-02,M,91,86000.0
187024,1d832bb5ffc6420ea7cea524ccdd45e1,450,0.41000000000000003,2017-07-20,M,20,37000.0
187027,8b2aa1d1e2c8463c91d5d49b63f6821e,450,1.76,2016-01-03,,118,
187028,7c6243169906451d8450f63d9b8011d4,450,2.23,2016-09-29,,118,
187029,397363559b35488cb7f52f79b055a331,450,5.69,2018-05-19,M,20,34000.0
187030,bf4798648cf446e6b0e8d6ead888aacd,450,23.44,2017-07-29,F,58,89000.0
187032,388479e5ead248eb8c663a0015615c47,450,0.49,2017-09-23,,118,
187033,fbadbdcc52fa487d91897161c590be84,450,2.04,2015-11-13,,118,
187035,9101b26c40b14569a605714740c8b355,450,3.46,2017-04-16,M,30,70000.0
187037,84c428f8c96e47738f53fc6a63ecb776,450,5.79,2018-07-05,M,24,71000.0
187038,3b3e4f3238db42eebb04b1f658b55a9f,450,7.64,2017-11-20,F,44,31000.0
187039,54cd64837ce04f0ab2d7c1153091dc53,450,21.44,2017-04-01,M,25,66000.0
187040,994f18989ec64fcb9f9087bfab2bf78b,450,0.85,2018-06-28,M,71,32000.0
187041,e6610f34d20d4f9da23105c3ee064b7d,450,13.36,2017-02-12,,118,
187044,2538662ed6de430bbfffbc230a12d740,450,3.68,2016-08-02,M,31,55000.0
187045,7f09dd8ae6994415ada38d63383cf086,450,27.53,2017-04-04,M,41,66000.0
187048,8bcf7e0fc92d450db1452276da0e78ae,450,8.4,2016-05-09,M,33,72000.0
187049,8f68a2ee85fe41b5bd1b01ed54a34e27,450,12.55,2016-08-18,M,48,92000.0
187051,2e4fa11a577f4e75a3d1c31340c0827f,450,1.76,2018-05-27,M,48,36000.0
187052,ee8155c31f314673b8043c3881976c4b,450,29.41,2017-08-24,F,57,95000.0
187054,8252f22e50cd4b24a453713c61b1c236,450,5.58,2016-05-29,M,64,42000.0
187056,484cd5288cd2460aab5d3d3ddf8646ad,450,0.7000000000000001,2017-12-03,,118,
187057,199eef49d00f45ba9b9d76007a05c069,450,20.91,2016-01-17,F,82,74000.0
187058,cae9515311754366aacb3044f0971484,450,4.98,2014-06-09,M,63,47000.0
187061,aa2ce1ef34e449e08927def4d1393403,450,7.03,2015-10-31,M,40,37000.0
187062,6c5e611cd1284709b634ff1740d13265,450,3.62,2017-12-02,M,27,39000.0
187063,159ba13189d54daeaa55f4f8399d9779,450,13.04,2015-09-17,F,51,61000.0
187064,e3ae6c6c555e404f9f4172b1efd3017f,450,16.44,2016-01-16,M,60,51000.0
187065,7162f34d38404b539ce4f1a853e360a3,450,0.54,2014-11-13,F,69,34000.0
187066,5f102735c1ca4dffb40d7c34631d4ad5,450,35.61,2017-10-30,F,50,105000.0
187069,9773a632734541e28fa06a6260e218ed,450,20.96,2017-08-17,F,70,109000.0
187070,cceda95e6893423798bcdbb1e34ca003,450,13.58,2017-07-28,F,35,74000.0
187071,92153f7cdda8486b9a2214ceb11b1a17,450,4.4,2016-09-12,M,52,50000.0
187072,467aa2e59d2d495aab6f57930ed42cd4,450,17.41,2017-09-24,F,49,84000.0
187074,7ebd2a16443643df84eb390a09275a3b,450,18.64,2017-03-17,F,54,95000.0
187076,5aaf3703f172407387e01798d46d57bd,450,10.37,2017-01-10,M,81,56000.0
187077,394775ef5c614facb20af9e4fc9a9f23,450,7.11,2016-11-16,F,72,33000.0
187079,eab9f988fb4a42e98f5ab8883f0578b8,450,32.21,2015-12-02,M,78,82000.0
187080,8f76a76ca301454783aca01ee36103c9,450,0.35000000000000003,2015-02-02,M,61,65000.0
187081,87065822536a4ee182b931dc15c029be,450,12.8,2017-01-20,M,69,60000.0
187082,6bbd651cf5cb4fb0b4f523bec77c83f9,450,16.98,2015-12-05,F,20,65000.0
187083,0ac22ea0a7234c7898ce445e9a67a73b,450,30.85,2013-10-10,F,46,84000.0
187087,d1de78d8698c4f9aa413feb3e8441c7d,450,8.25,2016-05-07,F,67,61000.0
187090,a86ee8828cd94e3992d0ac4466ff37f7,450,10.87,2015-12-07,M,60,70000.0
187091,c7c7c25b89bc43a79dfce16e7abda327,450,27.23,2016-04-14,M,81,84000.0
187093,fd660559958b438b8ff5a8b684ee28f3,450,4.69,2015-11-02,,118,
187094,ff138957836849ccadfb5b232a3dc1b4,450,14.36,2016-07-14,F,57,92000.0
187098,5fe83ce42be24f2282e4ea6b3424d6f5,450,2.46,2017-05-16,F,70,56000.0
187099,c754e0a81d6b4b66a7a4f8477f96f29a,450,18.42,2015-07-31,F,39,55000.0
187100,c0f30bb9844a4c38ac044e6fff849341,450,30.38,2015-10-03,M,59,63000.0
187103,b5b515ff26234d548bad3558992d1389,450,5.52,2017-09-23,F,21,36000.0
187104,0e7dbeabb5bb42ccafdca4aa7f155485,450,2.68,2015-12-06,M,28,50000.0
187105,8d80970192fa496f99d6b45c470a4b60,450,10.83,2017-10-18,M,30,62000.0
187107,bde275066f3c4fa0bff3093e3b866a2c,450,19.41,2017-09-25,M,37,65000.0
187109,19ca1205d83f46e0bd2a44d5e3813e02,450,29.22,2015-12-08,M,57,97000.0
187110,989cad8f2a0a431585d1f836add201f6,450,12.02,2018-01-03,M,20,70000.0
187113,d1477e69857f42d18929f6f29b3be427,450,1.53,2015-08-15,,118,
187115,6c0df9b1d3b8401c8098c7c7f9977d89,450,3.95,2014-06-05,,118,
187117,123ec648e228460589182607c0db4dd5,450,4.82,2015-08-04,,118,
187118,2ce987015ec0404a97ba333e8e814090,450,2.87,2013-08-08,M,38,61000.0
187120,531c99e0acc949cda66f3c9984197cbf,450,27.3,2016-11-16,F,60,99000.0
187122,00ae03011f9f49b8a4b3e6d416678b0b,450,39.48,2015-11-15,M,55,83000.0
187123,eec70ab28af74a22a4aeb889c0317944,450,31.45,2017-04-18,M,56,95000.0
187124,653d8f383fab43d4a93b10b02bd67266,450,2.31,2017-09-01,,118,
187125,d087c473b4d247ccb0abfef59ba12b0e,450,8.15,2016-10-23,M,56,51000.0
187126,fdc7c68803114b91b6e16da1aa263d84,450,14.93,2017-08-29,M,58,64000.0
187128,016edb1d1d67477391c5337545a5d98a,450,9.19,2015-12-29,F,66,57000.0
187129,10316535e185400fb093c371d62254e3,450,1.92,2015-01-26,M,54,51000.0
187130,6e71b66784844d1ab8376ac8ab096d4b,450,19.07,2018-05-22,F,52,75000.0
187133,e2fd53ed790240c586b3188f23542cca,450,14.89,2017-01-19,F,44,51000.0
187135,a00058cf10334a308c68e7631c529907,450,0.9400000000000001,2013-09-22,F,63,52000.0
187136,2eeac8d8feae4a8cad5a6af0499a211d,456,7.14,2017-11-11,M,58,51000.0
187138,aa4862eba776480b8bb9c68455b8c2e1,456,23.3,2017-09-11,F,61,57000.0
187139,e12aeaf2d47d42479ea1c4ac3d8286c6,456,8.8,2014-02-13,M,26,46000.0
187141,f082d80f0aac47a99173ba8ef8fc1909,456,0.36,2016-07-09,M,40,33000.0
187143,3f89b8f80ebc4f94b7074f28071aa8d4,456,1.8900000000000001,2015-09-21,F,41,41000.0
187144,020d3a52b9ce432ea5f98fc58e9bfcc4,456,3.7,2017-10-13,,118,
187145,b7a66e629b134079a9bc7120c7b9947b,456,4.71,2017-09-24,M,44,35000.0
187146,2e87ba0fba1a4d1a8614af771f07a94d,456,15.45,2017-02-26,M,67,76000.0
187147,39dbcf43e24d41f4bbf0f134157e0e1e,456,8.25,2014-08-31,M,76,64000.0
187148,99e9a1916821461ebd5d5048dc2dff7d,456,18.95,2018-01-25,F,58,85000.0
187149,9d8d6bb2fc544a9c802888971ee3e8b1,456,2.69,2017-09-18,,118,
187150,13bda8fbd70a4814b956df1d55320398,456,3.3,2017-02-06,M,60,64000.0
187151,1abeb816d9fa49b4b5b5ae51bc3d24c3,456,25.31,2016-10-15,F,19,73000.0
187152,88baa20c29a94178a43a7d68e5f039d4,456,23.95,2018-07-02,M,77,69000.0
187153,fe97aa22dd3e48c8b143116a8403dd52,456,20.01,2017-12-17,F,39,67000.0
187154,348bdc19d65f49b8b98f72c59e64cd89,456,21.14,2017-11-08,F,50,69000.0
187156,aa4a681ea192401ab469b616f8fe6885,456,1.12,2018-07-20,M,64,38000.0
187157,32189735a963491082e35dd4c3221690,456,24.14,2017-08-07,M,83,54000.0
187159,716cff13fcd44dc2a96c138950dc48bd,456,3.38,2015-01-10,M,75,71000.0
187160,a4ac99af1b7f4344b734ac07592ab717,456,33.35,2015-08-26,M,71,95000.0
187161,b268f71b99b94e1485ed1ccd4c20007b,456,17.48,2016-06-04,M,82,110000.0
187162,0861b9ca31b741bb8b411b18f82d18f6,456,26.84,2017-06-27,M,73,92000.0
187163,4c51ba3886b84781996ca15d42af505d,456,6.95,2016-03-18,M,68,51000.0
187165,ce9ccae3451247fc98667ef67857b116,456,28.13,2017-02-23,M,63,58000.0
187167,b3a5a87d9e1d4bc48f38945c8f4d5a2a,456,7.83,2016-10-21,F,48,44000.0
187168,06b99e8cc24b426f8a578c749974b88a,456,25.43,2018-01-23,F,56,109000.0
187170,227f2d69e46a4899b70d48182822cff6,456,20.97,2018-05-12,M,51,100000.0
187171,93893ec00b5346228088f867e6164b1e,456,14.43,2016-04-10,M,83,88000.0
187173,6c0c0bacbe0b455c9c0a4ed0f72eb2f9,456,10.67,2017-09-18,F,44,60000.0
187176,9c48c9b259b042f2b7cebe52df7fc36b,456,0.64,2014-07-01,M,43,40000.0
187177,3d63a807a77c4a5686a7515f65bb86a6,456,6.6,2017-05-01,,118,
187178,a8f4008479514225845105e0fb4e30ca,456,15.79,2015-11-02,F,50,77000.0
187179,dbb4766b7dd94ca2b83a855312a3ebe9,456,10.42,2013-07-30,M,36,74000.0
187181,440244d2fe344c3c99478e7aefc1facd,456,37.13,2017-05-02,F,65,119000.0
187182,3cabd0099961416b9810043e7eb0f743,456,11.68,2015-12-18,M,43,52000.0
187184,46c1046acb4b4f29840ba3d55ba5682d,456,15.63,2017-02-05,M,61,53000.0
187186,3a81d2ae9b694b308874cff5e4505290,456,2.55,2017-10-26,M,89,63000.0
187187,013094309e1b49e095c098df412d125d,456,7.73,2014-10-24,M,58,54000.0
187189,fcaccfeda18b4ac08d5a25b64b4368f2,456,2.55,2016-08-24,,118,
187190,6dae9375dafb4329b4d69ebbd04fdca7,456,20.8,2017-08-01,F,52,114000.0
187192,20260caf2ea641a882c2127ed2073a4e,456,16.01,2016-05-15,F,59,51000.0
187193,a6eee494b513443099e657f362abcdec,456,1.75,2018-03-26,,118,
187194,e25ba3813b224ea894e9d5bdd9f1bd64,456,2.05,2018-01-23,M,49,65000.0
187195,24f1885ca61046c4b86b19858d3ae911,456,25.96,2017-06-15,F,83,93000.0
187197,f5de20984950433d9c206f7c42477342,456,20.16,2015-09-10,M,48,75000.0
187198,af74271eb39449619fd3bc60e7b0bce4,456,25.5,2014-01-24,M,73,63000.0
187200,614061b6bc56480f99271dd3b3402a69,456,26.71,2016-04-02,F,39,77000.0
187202,0b265c689a2b406095d5aec5b33bded9,456,0.67,2017-12-19,M,37,36000.0
187203,67dbaaa6f68a4c029eec9a4d51b6ba5a,456,4.83,2015-09-20,M,69,38000.0
187204,050a57f4d675402ba1a06c8c49a4a200,456,6.7,2018-04-24,M,60,45000.0
187207,4db19c668503480794c5f97c1a50ae69,456,11.45,2015-10-23,F,29,53000.0
187209,0091d2b6a5ea4defaa8393e4e816db60,456,15.92,2016-06-17,F,62,81000.0
187210,01443a2afce54939a323c978f467c540,456,22.15,2015-10-10,F,61,118000.0
187211,42096ce6b92542d2a8f8250f260f8a08,456,2.7800000000000002,2017-08-31,M,23,63000.0
187212,18a6ec6f4a534611bdbfda76d3244852,456,4.79,2018-06-21,F,58,38000.0
187213,df3da7cfcf614b3481b65c89657994ed,456,28.95,2016-01-03,F,57,90000.0
187215,69a2ee5872384fb6a0bf2d63a5db9574,456,3.8,2017-12-20,,118,
187216,03568fe0e51b41a9bd752ec8be307ba5,456,21.34,2013-10-19,M,67,73000.0
187217,338c28f32c5944a99a0529be26d145dd,456,14.14,2016-07-29,O,48,80000.0
187220,68ebf5feb8d54d3bb95bdcac1f33efb7,456,20.91,2017-06-11,M,57,110000.0
187221,106b6653b9814b478fccecb0a22546f0,456,22.3,2017-11-18,M,53,33000.0
187223,d682f4b1e4524836aa66ba7d5e6629b7,456,8.05,2015-09-14,F,70,58000.0
187224,7195944f0cc34115b0a5e7b4a62055f2,456,27.56,2016-03-06,F,47,77000.0
187225,bbb006e2e4524989adb8838954fb96d2,456,0.48,2017-02-14,,118,
187227,be8f765ae7774446bbbd3db35a6ed4a6,456,18.51,2018-03-22,F,38,69000.0
187229,a4ebb3f91224451a93cb4597ca3ceb41,456,10.79,2018-03-16,F,43,47000.0
187230,416fa60078fd4121b15416f2806d7a7c,456,6.43,2017-07-28,M,57,33000.0
187231,25aa446cf4ff48b18c9de45c182840d4,456,18.49,2015-11-24,F,30,69000.0
187233,7f26bb62f8f346f2804f1394b92f85c8,456,13.78,2016-06-18,M,65,50000.0
187234,b5c5091888604fefb1219e5fa0aece97,456,27.63,2017-05-02,M,71,87000.0
187238,051066a2c1284e23a1e3a2cc1389f23f,456,10.6,2016-02-26,M,22,31000.0
187242,784bc75af56e403e9030470bd9c49fcf,456,1.32,2017-09-07,M,63,64000.0
187244,b7363fe1c1824c4a94961e7583193ba4,456,1.31,2016-01-21,M,41,49000.0
187245,11739d2b18cb43eeaeefb9806a252874,456,8.49,2017-04-23,M,53,40000.0
187246,ccca0c2ebba147a6a37e37bee03b5d63,456,10.76,2018-03-16,M,36,52000.0
187247,f6baa0a236294d1a802901b8f2dbdbf6,456,1.67,2016-11-05,M,40,44000.0
187248,d8c37aab56804696abd5a8f908fce779,456,0.45,2017-12-16,,118,
187250,e0570660882b49db860b43f704e5590b,456,18.95,2017-07-26,F,38,72000.0
187251,889aaae24e8a4df7a128f20029aa8422,456,4.06,2015-01-01,M,77,58000.0
187253,de8ea15f5f0545b6b45df1a7ae2dca11,456,6.53,2017-10-09,M,46,32000.0
187254,56d8d9f4035c4e6aa14f39abaec82571,456,1.5,2017-05-31,,118,
187255,3347e14dfe1f4526b14f3f849b2fc669,456,32.55,2018-05-27,M,60,92000.0
187256,03257d4fcb6641aebaa46d5605d205ca,456,25.55,2017-03-08,M,79,71000.0
187257,762f6c4f07154cca81e7fca143f3d2de,456,29.4,2016-03-31,M,54,95000.0
187261,63de418bea27420ab6485d524cb3464b,456,0.08,2018-01-20,F,63,51000.0
187262,548282598f884537b30d6c2cd3173df6,456,3.29,2018-02-01,M,75,36000.0
187265,2d4ca96dc1584507a5187a054d781623,456,22.97,2015-12-12,M,66,62000.0
187267,40c068d24b4c48e995bbbc6351429157,456,5.31,2018-02-13,M,73,73000.0
187269,690ce015f65549f693d69593f3bd4663,456,19.5,2016-06-13,F,62,107000.0
187272,40610dc7b61f4e6abaa83bd2ade8d231,456,2.49,2015-12-21,M,58,31000.0
187275,f10398db53634a058af7e249b20c5364,456,15.22,2017-12-21,F,54,73000.0
187276,10e4aeef401f4b7d8a700e365cca1a4b,456,12.26,2018-05-01,O,56,33000.0
187278,3063fd31679246569290695afa24f5b8,456,2.7,2013-08-10,F,35,52000.0
187279,eb3ada86b4e3441b94d53427aa0d9eed,456,0.05,2018-04-13,,118,
187280,4f377a507bfd448f9d0bc5b27d621014,456,5.72,2016-02-03,M,41,60000.0
187282,7bd5b229cf21400e90c42f2d7976ffa4,456,3.03,2017-08-29,,118,
187284,496cca27500b46c09957bd056ef743fb,456,1.46,2018-02-23,,118,
187286,481bcb3261a548bdb59df61d5e2a9ce3,456,25.06,2016-04-04,M,57,83000.0
187287,bea7a8fa65284ef98edeeee7cb8abd53,456,9.93,2018-03-14,F,63,58000.0
187288,f408ca29e53941d99c2e1f940822039b,456,4.41,2016-11-02,M,23,42000.0
187289,90e5d2a83ab744d99e01128adfa49d7c,456,6.13,2016-10-07,M,53,50000.0
187291,dec189ccab874c059b32e2c6596c362d,456,5.52,2016-10-12,O,47,39000.0
187293,2b5f2abb89e44c208bb88e64cce13f43,456,17.72,2016-09-14,M,86,55000.0
187295,45f2ec3384a8485c83d874637fd14852,456,2.9,2017-03-26,M,45,67000.0
187296,5e96817ba222461badbf789a149689de,456,9.62,2017-02-28,M,29,41000.0
187297,a6937b83abe649b38e3c019e559345df,456,6.75,2017-09-24,M,23,34000.0
187298,a043e5b2568541efbe9a1b7fa65b8c35,456,1.1400000000000001,2016-08-14,M,20,67000.0
187299,ca111ad60de848ffa671c35434855518,456,18.62,2015-09-12,M,75,97000.0
187300,2a38139dd22a4239b09faac733155063,456,17.25,2015-10-02,M,72,79000.0
187302,401540c42ab34de1b873b34bf46e9149,456,10.25,2015-09-05,,118,
187305,2c7f7d16d67442158d99ee0a5ea6ab6c,456,3.41,2017-09-15,M,66,65000.0
187306,f5bab1d29685425d9ac6ce00c0d0b123,456,4.03,2015-10-31,M,68,57000.0
187307,4d007985991543f586384b54f5157c9e,456,33.79,2017-04-29,F,75,80000.0
187309,26c210f0e0c249f597a2a5663d4fead2,456,27.36,2016-11-05,F,69,72000.0
187312,4344c0e231a545769e1bd581d1569d6b,456,18.73,2016-06-02,M,78,64000.0
187313,8c1c0e3e25f243a5bd551fff513dffa0,456,24.74,2017-11-26,M,58,95000.0
187315,4c27f8abefe14962be39ee6d446a2f68,456,3.04,2017-11-03,M,31,33000.0
187316,13d9215510ae4f5087c6d26485656ab0,456,14.91,2017-10-27,M,72,67000.0
187317,43471d98a3a84930ab5bb1cd7c09f108,456,2.92,2018-05-11,M,62,67000.0
187318,411df4b79900411c959c0cb5fa1a7564,456,19.43,2013-10-08,M,81,72000.0
187320,a06864f23e3c4709a9c1a0d22bf4be67,456,19.09,2016-11-24,M,36,61000.0
187321,03cc530b458e4fb180c222777916e9b5,456,3.15,2015-08-09,M,89,36000.0
187323,3966806a938b466bba287ee9fbcf1a37,456,10.56,2016-07-30,M,44,36000.0
187325,2f86dc0c78c543ce9f01561fd5798bd4,456,3.52,2015-11-18,M,22,68000.0
187326,67099b811d6346189251010654f8f22b,456,5.92,2016-07-17,M,76,40000.0
187327,2f4bde67035f445d9c805e09bef359fe,456,13.91,2017-02-26,M,71,90000.0
187328,151bf5881ab14c338cca17471db41d6a,456,3.09,2016-05-27,M,21,31000.0
187330,34290ee4c4db45c3bae89de9ad7a4e8b,456,0.32,2018-04-13,M,46,36000.0
187331,9a486e1f8a8941db9af401ad52af2ac9,456,11.56,2017-03-24,M,60,62000.0
187333,cbdd0e50d9e24b60a9ff67444a2ff7ef,456,1.6400000000000001,2015-06-07,M,26,72000.0
187337,a40887a885c941a38fea086a675285b9,456,15.23,2018-06-19,F,30,56000.0
187340,db49b3dfa3ae4112a59069e8fe238b1e,456,13.4,2015-12-28,M,51,67000.0
187342,cdab2a880be4461c83cac96b07c8d338,456,1.82,2016-04-13,M,36,75000.0
187343,c393bb513ee144f69e6db705c78e6b60,456,2.45,2014-02-24,F,27,70000.0
187344,fb531e0001874b2e9d55076aafb40c4a,456,9.6,2017-11-26,,118,
187346,ef749b251aac4532adc7de2041c89c7f,456,6.95,2017-11-28,F,44,61000.0
187347,60342056f16c4bebb9e7bc1565b5abb4,456,7.95,2017-08-15,F,74,55000.0
187349,c8ce9941197b4419b8252df8e654d563,456,7.9,2016-06-18,F,23,45000.0
187350,1a22d7cf63ae41dcb521c1b6da28adfc,456,2.94,2016-07-07,F,66,53000.0
187351,4d6ff24523d74ea1b558312278fadcaf,456,2.63,2015-03-02,M,29,53000.0
187352,76bd8ff0850b46c3bb5b309fb44c4b81,456,19.74,2016-03-31,F,87,92000.0
187353,d53a0901e66d4a5c96a1f3cda56536e1,456,14.22,2015-10-09,F,50,119000.0
187354,3a3eee35ef4e47f5be2e47c620b15810,456,0.56,2017-11-27,,118,
187355,0a3a8cc5e3d64253b7300797cb07c818,456,17.28,2017-08-12,F,22,70000.0
187357,fcf3e97ec8b0459ea8449fc07e38620e,456,10.0,2017-01-29,F,75,54000.0
187358,e433442492614997ad025b268178226c,456,2.83,2014-12-07,F,27,39000.0
187359,8be1c2fa06c04e15b380249ff9be040b,456,1.0,2018-04-24,M,36,31000.0
187360,8a504d8980764110bd0a6ce89213e097,456,16.31,2015-12-24,F,77,87000.0
187361,a5c15f41f7ed4c3289ebb87b23bb1fff,456,22.68,2017-08-10,F,52,67000.0
187362,49a05df13cd3434885c23a4a5115f373,456,1.3900000000000001,2017-07-20,M,71,52000.0
187363,8f37f5ae5a83466dbb763b7a8afddc8c,456,4.03,2014-07-06,F,34,58000.0
187364,585a0bbfeba2460faac73d8e4f98e1a6,456,23.38,2016-09-19,M,53,111000.0
187366,2c4fbcf0ef95498f923f7c7424dc4839,456,2.09,2017-03-31,,118,
187367,79790a9f1dba499e93964e8eeb52fe67,456,23.6,2015-08-04,F,53,82000.0
187369,886a279ebca346daa13bcfd1aa0d8fae,456,21.79,2016-09-13,F,50,75000.0
187370,dcda2764a0754332a449b354e0d3acf8,456,14.24,2018-05-24,F,88,51000.0
187371,e3b3486b202c4a399b6b64f2de81f516,456,2.04,2014-08-14,M,76,56000.0
187372,b1c71cebf2884ed28d02549a18f5deb1,456,17.15,2016-03-01,F,75,45000.0
187373,5d5a65281fea4922aba7fbc22dcf4f4b,456,20.6,2015-09-21,F,41,87000.0
187375,6c9b18ecc7054a3fa2e56d793a09f46b,456,0.44,2016-09-25,M,43,40000.0
187376,3a87f570d4d643c5bac694b2a830d252,456,2.54,2014-11-22,M,23,42000.0
187379,e7637f69f41b4c5f93094a544a84cb79,456,6.48,2016-05-22,M,87,55000.0
187382,dde32d858ed647309b49a602c5dc0435,456,3.16,2017-11-04,,118,
187384,a8986824f77142d3bf502e5c62e1e0b3,456,3.03,2018-05-06,M,53,64000.0
187385,294b0267a8934742bbd924c037896f3a,456,7.22,2018-02-16,M,25,53000.0
187386,193ffaca5cd745f284f6c51df0f9412e,456,29.59,2017-08-08,M,77,77000.0
187389,c2c2220c07a348229331b65e356e6602,456,8.98,2018-06-18,M,42,67000.0
187390,c69c472adbaa425aa5cfd727f4978ea1,456,2.62,2017-06-06,,118,
187392,645584b4fa3e45da9bffe712a63898da,456,9.04,2016-01-04,M,27,33000.0
187394,8e269f4308474449b814df285c4de66d,456,1.71,2016-11-20,,118,
187396,0f6496ef526940d3a2e091ed2a3056d7,456,15.66,2016-12-27,F,40,66000.0
187398,226fc5b19c124d79983942fb0985ee15,456,12.34,2017-10-22,F,76,31000.0
187401,eb001c00e27546f296d35627290e0b5e,456,0.44,2017-02-28,F,27,42000.0
187403,376f7a629535453eb42099aca0819332,456,17.92,2014-04-29,F,57,76000.0
187405,8fb39b62a0ca4a289bd8886f119ab450,456,7.47,2016-07-10,M,78,51000.0
187406,84a64f55640543db95c7f53a460fcb39,456,11.91,2017-12-24,F,76,57000.0
187408,b766c5059cdb479999daae1352334d2f,456,10.01,2018-04-29,M,51,57000.0
187410,467a59bf46d0461fb56c7f48477716de,456,11.37,2016-09-05,M,90,51000.0
187411,be01dde700574797b5dc59b0ad45242f,456,13.88,2016-02-09,F,79,55000.0
187413,393e8a6c83dd4d4d9afac6dd2115f807,456,6.02,2014-12-09,M,30,63000.0
187415,42c58541871e4062bfc7c30f7fa266d5,456,14.99,2017-10-12,M,19,62000.0
187417,78f6ac1eb6c240368c54284c682e4224,456,15.65,2017-11-03,F,77,64000.0
187419,ba05d1358ee045dfab48181042c1a608,456,18.75,2015-02-11,M,51,82000.0
187420,8da83bf53b2e41f8b25ddead7f20b373,456,5.82,2017-07-24,M,31,47000.0
187422,f277d871eb28447bb86e4b73a9bc4379,456,23.05,2017-12-09,M,56,80000.0
187424,de1805d4829043babe77b08fcbe3785e,456,0.86,2017-08-15,,118,
187425,9b0cdf56c54f4e52a971f90936e46607,456,18.55,2015-01-21,M,62,72000.0
